OSEBuildingID,DataYear,NumberofBuildings,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,building_rise,LargestUseType,SecondLargestUseType,ThirdLargestUseType,zip_code,building_age,building_age_bin,area_per_floor,distance(km)
279,2015,1.0,0,208981.0,0.0,0.0,84.0,7564604.0,175.9,(1-4) LR Low Rise,school,none,none,98116,20.0,0 à 20,104490.5,5.796123908062648
281,2015,1.0,0,55500.0,0.0,0.0,84.0,2003474.0,105.92,(1-4) LR Low Rise,school,none,none,98105,94.0,80 à 100,27826.5,5.703441246394266
282,2015,1.0,0,106860.0,0.0,0.0,46.0,12087498.0,467.18,(10+) HR High Rise,hotel-like,none,none,98105,91.0,80 à 100,6678.75,5.2707936485744185
283,2015,1.0,0,47079.0,3680.0,0.0,63.0,3045139.0,43.78,(5-9) MR Mid Rise,office,shops,none,98125,50.0,40 à 60,10151.8,11.816211211745552
284,2015,1.0,0,56772.0,0.0,0.0,49.0,2349950.0,80.79,(1-4) LR Low Rise,unheated,none,none,98105,70.0,60 à 80,28386.0,5.368220445696563
285,2015,1.0,0,103000.0,0.0,0.0,40.0,4864408.0,144.53,(1-4) LR Low Rise,unheated,none,none,98105,70.0,60 à 80,34333.333333333336,5.452636178813316
286,2015,1.0,0,269297.0,0.0,0.0,79.0,10281586.0,192.09,(1-4) LR Low Rise,school,none,none,98115,16.0,0 à 20,89765.66666666667,7.012422740714599
287,2015,1.0,0,75174.0,0.0,0.0,80.0,2654755.0,68.3,(1-4) LR Low Rise,school,none,none,98115,21.0,20 à 40,25058.0,6.898823008315254
289,2015,1.0,0,75214.0,0.0,0.0,87.0,2295845.0,38.55,(1-4) LR Low Rise,school,none,none,98119,19.0,0 à 20,25071.333333333332,3.644193752273225
290,2015,1.0,0,134918.0,0.0,0.0,92.0,3773040.0,65.33,(1-4) LR Low Rise,school,none,none,98116,17.0,0 à 20,44972.666666666664,6.495869162689188
291,2015,1.0,0,64714.0,0.0,0.0,63.0,2414679.0,16.83,(1-4) LR Low Rise,school,none,none,98144,31.0,20 à 40,32207.0,3.866785266007766
292,2015,1.0,0,92437.0,0.0,0.0,71.0,4986643.0,218.12,(1-4) LR Low Rise,school,none,none,98115,95.0,80 à 100,30812.333333333332,6.868047167097359
293,2015,1.0,0,109754.0,12876.0,6136.0,,6550618.0,56.32,(5-9) MR Mid Rise,other,other,office,98101,108.0,> 100,18395.14285714286,0.5643598893717974
294,2015,1.0,0,63934.0,27143.0,10568.0,71.0,5445025.0,223.86,(5-9) MR Mid Rise,residential,office,shops,98101,109.0,> 100,11952.444444444445,0.9238641817202784
295,2015,1.0,0,203000.0,0.0,0.0,,63668488.0,443.86,(10+) HR High Rise,other,none,none,98101,67.0,60 à 80,15392.0,1.020171802860244
300,2015,1.0,0,204961.0,0.0,0.0,94.0,7971886.0,202.07,(1-4) LR Low Rise,school,none,none,98108,15.0,0 à 20,68320.33333333333,7.32274772549776
302,2015,1.0,0,77810.0,0.0,0.0,,2903161.0,80.75,(1-4) LR Low Rise,other,none,none,98119,49.0,40 à 60,76086.0,4.0751506666961275
313,2015,1.0,39000,146741.0,9805.0,0.0,7.0,19816686.0,371.48,(5-9) MR Mid Rise,office,office,none,98119,95.0,80 à 100,30200.0,2.0462110044529074
315,2015,4.0,0,217088.0,0.0,0.0,,25377650.0,659.56,(1-4) LR Low Rise,other,none,none,98121,27.0,20 à 40,71825.33333333333,1.2103706293997587
316,2015,1.0,38800,277000.0,0.0,0.0,23.0,27787286.0,798.63,(5-9) MR Mid Rise,hotel-like,none,none,98121,19.0,0 à 20,26934.125,1.1114538488556747
317,2015,1.0,0,69400.0,0.0,0.0,,15671253.0,305.15,(1-4) LR Low Rise,other,none,none,98101,42.0,40 à 60,34700.0,1.1450089550844766
318,2015,1.0,0,42695.0,20525.0,3031.0,,6366808.0,211.01,(1-4) LR Low Rise,other,shops,shops,98104,122.0,> 100,62900.0,1.3862235419664508
319,2015,1.0,0,33000.0,7000.0,0.0,98.0,1372706.0,45.32,(1-4) LR Low Rise,office,shops,none,98104,108.0,> 100,10000.0,1.4811643606735116
320,2015,1.0,0,159372.0,44132.0,0.0,72.0,3780078.0,26.35,(1-4) LR Low Rise,unheated,other,none,98134,14.0,0 à 20,50876.0,2.488149316383484
323,2015,1.0,17570,62108.0,17570.0,0.0,59.0,4829951.0,61.62,(1-4) LR Low Rise,office,parking,none,98121,41.0,40 à 60,15527.0,1.1735799205860895
324,2015,1.0,21790,175915.0,29865.0,23244.0,36.0,19176010.0,145.67,(10+) HR High Rise,office,hospital,parking,98121,44.0,40 à 60,17684.166666666668,0.878193006536723
326,2015,1.0,0,380397.0,127192.0,0.0,71.0,24882924.0,173.47,(10+) HR High Rise,office,parking,none,98101,33.0,20 à 40,14799.84,0.5130573450367772
327,2015,1.0,0,361107.0,332343.0,0.0,92.0,40433292.0,392.65,(10+) HR High Rise,shops,office,none,98101,97.0,80 à 100,69345.0,0.415597889474964
328,2015,1.0,0,637099.0,132465.0,33110.0,89.0,40451748.0,282.01,(10+) HR High Rise,office,parking,other,98101,46.0,40 à 60,23981.696969696968,0.30846695640361305
329,2015,1.0,205076,542461.0,219045.0,9337.0,88.0,32141070.0,374.82,(10+) HR High Rise,office,parking,shops,98101,22.0,20 à 40,23594.391304347828,0.263057020689042
330,2015,1.0,7757,45260.0,6187.0,0.0,92.0,3137206.0,152.04,(10+) HR High Rise,office,shops,none,98101,96.0,80 à 100,5565.2,0.3042890265807656
331,2015,1.0,30000,142034.0,17070.0,14666.0,92.0,7546235.0,94.89,(10+) HR High Rise,office,other,shops,98101,92.0,80 à 100,10281.764705882353,0.2688873962560874
332,2015,1.0,0,51557.0,9976.0,0.0,63.0,3655453.0,25.48,(5-9) MR Mid Rise,office,shops,none,98101,106.0,> 100,14679.8,0.5264222863344095
333,2015,1.0,32334,226454.0,29214.0,0.0,95.0,12943756.0,509.69,(10+) HR High Rise,office,parking,none,98101,53.0,40 à 60,11675.85,0.31046887910629967
334,2015,1.0,228668,582725.0,191082.0,0.0,96.0,24641772.0,198.93,(10+) HR High Rise,office,parking,none,98121,13.0,0 à 20,21175.0,0.2537387609402948
335,2015,1.0,0,161000.0,51250.0,0.0,88.0,9273278.0,228.07,(10+) HR High Rise,office,parking,none,98121,54.0,40 à 60,17166.666666666668,0.6037637581915786
336,2015,1.0,154972,743562.0,161119.0,0.0,97.0,38400928.0,267.71,(10+) HR High Rise,office,parking,none,98101,13.0,0 à 20,18608.75,0.15711893811423758
337,2015,1.0,141600,311736.0,123356.0,18239.0,94.0,17653930.0,128.87,(10+) HR High Rise,office,parking,other,98101,32.0,20 à 40,21202.5,0.029441142425153197
338,2015,1.0,68432,250000.0,0.0,0.0,,61827040.0,1894.2,(10+) HR High Rise,other,none,none,98101,18.0,0 à 20,20967.090909090908,0.03605588346534349
339,2015,1.0,0,64712.0,10058.0,7030.0,81.0,4112006.0,50.6,(5-9) MR Mid Rise,office,shops,other,98104,122.0,> 100,12792.857142857143,1.4909405189977782
340,2015,1.0,0,82355.0,7000.0,0.0,55.0,4742636.0,37.14,(5-9) MR Mid Rise,office,shops,none,98104,122.0,> 100,14892.5,1.5693221825682158
341,2015,1.0,0,388934.0,0.0,0.0,84.0,20309614.0,208.81,(10+) HR High Rise,office,none,none,98104,100.0,80 à 100,25928.933333333334,1.3962844304077882
342,2015,1.0,0,348969.0,4181.0,1437.0,98.0,9861998.0,68.75,(10+) HR High Rise,office,other,other,98104,93.0,80 à 100,17468.272727272728,1.3315955131340178
343,2015,1.0,84600,236827.0,83311.0,14679.0,68.0,25476332.0,862.64,(10+) HR High Rise,office,parking,shops,98104,64.0,60 à 80,17289.70588235294,1.3451859352755229
345,2015,1.0,0,1011135.0,272682.0,37595.0,93.0,45074876.0,321.72,(10+) HR High Rise,office,parking,shops,98104,39.0,20 à 40,28150.106382978724,1.1981330210536028
346,2015,1.0,129432,485296.0,92787.0,10290.0,82.0,26208138.0,182.71,(10+) HR High Rise,office,parking,school,98104,36.0,20 à 40,11231.439024390244,1.1888909742590326
347,2015,1.0,1392,89699.0,1392.0,0.0,,2373031.0,58.99,(5-9) MR Mid Rise,office,parking,none,98104,72.0,60 à 80,14949.833333333334,1.1877286627197905
348,2015,1.0,62993,84838.0,15401.0,0.0,89.0,3157579.0,22.01,(5-9) MR Mid Rise,office,parking,none,98101,54.0,40 à 60,11868.5,1.158170886105532
349,2015,1.0,197231,522667.0,194435.0,8842.0,97.0,18350766.0,139.34,(10+) HR High Rise,office,parking,other,98101,31.0,20 à 40,15105.931034482759,1.1181312808204584
350,2015,1.0,25920,92310.0,39336.0,25000.0,,41092076.0,358.88,(5-9) MR Mid Rise,office,datacenter,parking,98101,64.0,60 à 80,24487.0,1.1174714392739606
351,2015,1.0,162604,606050.0,154947.0,0.0,77.0,30135280.0,216.66,(10+) HR High Rise,office,parking,none,98101,42.0,40 à 60,18063.470588235294,1.094480804645884
352,2015,1.0,23775,182540.0,33671.0,240.0,95.0,9700372.0,218.49,(10+) HR High Rise,office,parking,datacenter,98101,50.0,40 à 60,11642.357142857143,1.036884509207938
353,2015,1.0,368980,808980.0,232248.0,30329.0,88.0,47148456.0,704.76,(10+) HR High Rise,office,parking,other,98104,53.0,40 à 60,15397.040816326531,1.074671108004763
354,2015,1.0,164420,763260.0,185581.0,103478.0,93.0,41655852.0,290.4,(10+) HR High Rise,office,parking,office,98104,20.0,0 à 20,24001.324324324323,1.1538372123218774
356,2015,1.0,0,161762.0,29094.0,10624.0,88.0,9734582.0,180.89,(5-9) MR Mid Rise,office,shops,unheated,98104,115.0,> 100,25185.0,1.221904933672566
357,2015,1.0,159600,1187924.0,159599.0,18656.0,82.0,64715652.0,452.16,(10+) HR High Rise,office,parking,other,98104,32.0,20 à 40,16441.06349206349,1.290623763905494
358,2015,1.0,0,269284.0,28394.0,600.0,,21781324.0,381.89,(10+) HR High Rise,office,other,datacenter,98104,21.0,20 à 40,22177.85714285714,1.3867591864155242
359,2015,1.0,30660,160418.0,18590.0,17480.0,70.0,13172813.0,300.3,(5-9) MR Mid Rise,office,parking,other,98104,19.0,0 à 20,21108.75,1.407491822433957
360,2015,1.0,52703,372242.0,0.0,0.0,98.0,15083332.0,234.15,(10+) HR High Rise,office,none,none,98104,16.0,0 à 20,24579.923076923078,1.5964570056597867
361,2015,1.0,8296,96582.0,0.0,0.0,98.0,3098638.0,69.18,(5-9) MR Mid Rise,office,none,none,98104,113.0,> 100,15157.0,1.6245069231193856
363,2015,1.0,0,89200.0,0.0,0.0,83.0,6289567.0,73.39,(1-4) LR Low Rise,shops,none,none,98105,44.0,40 à 60,44600.0,5.197345847807595
367,2015,1.0,44248,95943.0,42500.0,0.0,92.0,4025787.0,28.07,(5-9) MR Mid Rise,office,parking,none,98105,20.0,0 à 20,15133.833333333334,5.104139373804526
368,2015,1.0,82720,145754.0,90000.0,0.0,93.0,6299357.0,43.92,(5-9) MR Mid Rise,office,parking,none,98105,20.0,0 à 20,27585.8,5.105246129292727
369,2015,1.0,0,93660.0,0.0,0.0,,836348.0,5.83,(5-9) MR Mid Rise,unheated,none,none,98101,58.0,40 à 60,18732.0,0.13374939995980173
370,2015,1.0,64660,348270.0,69634.0,0.0,82.0,23179128.0,166.68,(10+) HR High Rise,office,parking,none,98101,42.0,40 à 60,19391.944444444445,0.25297993291981696
371,2015,1.0,195621,164192.0,37782.0,0.0,85.0,9796649.0,73.67,(10+) HR High Rise,office,other,none,98101,22.0,20 à 40,16887.272727272728,0.29293558852399604
372,2015,1.0,118744,367623.0,114510.0,0.0,73.0,25909504.0,189.56,(10+) HR High Rise,office,parking,none,98101,34.0,20 à 40,18938.45,0.3142906993953865
373,2015,1.0,116721,432841.0,98503.0,0.0,76.0,25840362.0,180.14,(10+) HR High Rise,office,parking,none,98121,43.0,40 à 60,17798.125,0.6489721648730783
374,2015,1.0,38700,42389.0,38700.0,28258.0,,7004126.0,76.13,(1-4) LR Low Rise,hospital,parking,office,98121,42.0,40 à 60,16374.25,1.559606172775927
375,2015,1.0,124216,283267.0,113359.0,0.0,66.0,20630168.0,143.82,(5-9) MR Mid Rise,office,parking,none,98121,40.0,20 à 40,45401.666666666664,1.4213257589729649
377,2015,1.0,48512,141366.0,48199.0,0.0,,5240296.0,36.83,(1-4) LR Low Rise,office,parking,none,98121,75.0,60 à 80,48039.333333333336,0.804190389190354
379,2015,1.0,61986,163754.0,65117.0,21782.0,17.0,22388122.0,156.08,(5-9) MR Mid Rise,office,parking,other,98121,38.0,20 à 40,23889.625,1.700385020573945
381,2015,1.0,0,61666.0,0.0,0.0,60.0,13320624.0,328.38,(1-4) LR Low Rise,shops,none,none,other,66.0,60 à 80,60880.0,9.81327054888761
382,2015,1.0,0,29070.0,8329.0,4253.0,,3033340.0,21.15,(5-9) MR Mid Rise,office,other,shops,98104,122.0,> 100,10035.2,1.5328096180740802
383,2015,1.0,0,277397.0,8429.0,7518.0,82.0,19609472.0,597.76,(10+) HR High Rise,office,shops,shops,98104,110.0,> 100,7246.333333333333,1.5765924564969611
384,2015,1.0,0,119200.0,9600.0,0.0,97.0,1869575.0,82.43,(1-4) LR Low Rise,unheated,other,none,98108,45.0,40 à 60,128800.0,8.419478765629126
385,2015,1.0,0,166919.0,39355.0,19787.0,79.0,12745839.0,266.18,(5-9) MR Mid Rise,office,other,shops,98101,95.0,80 à 100,40243.125,0.8613214560150327
386,2015,1.0,0,256299.0,66430.0,7438.0,75.0,19854012.0,579.99,(10+) HR High Rise,office,parking,shops,98101,58.0,40 à 60,15287.727272727272,0.8613214560150327
387,2015,1.0,0,286538.0,197750.0,11888.0,68.0,30648154.0,1088.2,(10+) HR High Rise,office,parking,school,98101,62.0,60 à 80,14210.761904761905,0.8613214560150327
388,2015,1.0,0,718473.0,40000.0,19671.0,56.0,56762408.0,395.71,(10+) HR High Rise,office,parking,shops,98101,46.0,40 à 60,15138.666666666666,0.8719556190509083
389,2015,1.0,0,497900.0,28605.0,15800.0,22.0,64547116.0,2937.83,(10+) HR High Rise,hotel-like,shops,office,98101,99.0,80 à 100,45192.083333333336,0.8719556190509083
391,2015,1.0,0,33450.0,29620.0,27715.0,11.0,6471427.0,144.17,(1-4) LR Low Rise,unheated,office,distribution center,98108,52.0,40 à 60,88400.0,10.315014188831066
392,2015,1.0,0,51116.0,0.0,0.0,93.0,1113488.0,55.69,(1-4) LR Low Rise,unheated,none,none,98133,62.0,60 à 80,52311.0,12.662966888707821
393,2015,1.0,69710,74831.0,71643.0,0.0,,2904225.0,20.25,(5-9) MR Mid Rise,parking,office,none,98109,13.0,0 à 20,14284.2,0.859877333808095
394,2015,1.0,70067,103494.0,70067.0,0.0,44.0,6743116.0,47.01,(5-9) MR Mid Rise,office,parking,none,98109,21.0,20 à 40,21293.0,0.9024510478792699
395,2015,1.0,0,49395.0,5853.0,0.0,4.0,3415305.0,63.32,(1-4) LR Low Rise,unheated,office,none,98107,49.0,40 à 60,52500.0,5.258230060596501
396,2015,1.0,0,29001.0,28299.0,0.0,54.0,4547379.0,153.73,(1-4) LR Low Rise,unheated,office,none,98107,63.0,60 à 80,28650.0,6.777995577315164
398,2015,1.0,0,305233.0,26900.0,7666.0,89.0,18586464.0,113.5,(5-9) MR Mid Rise,office,campus,shops,98121,106.0,> 100,58385.0,1.4749928297365507
399,2015,1.0,285000,1021940.0,264481.0,123433.0,94.0,51625548.0,569.61,(10+) HR High Rise,office,parking,other,98101,34.0,20 à 40,20272.727272727272,0.9892575596453531
401,2015,1.0,0,310000.0,0.0,0.0,61.0,32135246.0,1391.7,(10+) HR High Rise,hotel-like,none,none,98101,92.0,80 à 100,14549.904761904761,0.6986764176067698
402,2015,1.0,512608,1002403.0,377046.0,53116.0,90.0,55813996.0,530.7,(10+) HR High Rise,office,parking,other,98101,33.0,20 à 40,22260.82608695652,0.6151576457759943
403,2015,1.0,0,128477.0,0.0,0.0,86.0,6474724.0,191.83,(10+) HR High Rise,office,none,none,98101,64.0,60 à 80,13591.8,0.6655924340486215
404,2015,1.0,0,35694.0,29723.0,0.0,34.0,5680701.0,39.6,(1-4) LR Low Rise,shops,office,none,98101,108.0,> 100,19989.25,0.5334253540423182
405,2015,1.0,0,62512.0,53971.0,5000.0,70.0,7758182.0,138.28,(1-4) LR Low Rise,office,shops,unheated,98101,101.0,> 100,31817.0,0.5077013903805314
406,2015,1.0,0,425829.0,80005.0,0.0,89.0,19150024.0,133.5,(10+) HR High Rise,office,parking,none,98101,39.0,20 à 40,17241.379310344826,0.5348578099214619
408,2015,1.0,0,92006.0,12610.0,9835.0,65.0,6664740.0,72.46,(10+) HR High Rise,office,other,shops,98101,96.0,80 à 100,13232.6,0.6724414899309689
409,2015,1.0,13200,83485.0,13200.0,5000.0,40.0,7456330.0,51.98,(5-9) MR Mid Rise,office,parking,shops,98101,38.0,20 à 40,16105.0,0.6454242174318893
410,2015,1.0,59280,332067.0,0.0,0.0,8.0,35383012.0,1231.19,(10+) HR High Rise,hotel-like,none,none,98101,49.0,40 à 60,14357.21052631579,0.6990280843692266
411,2015,1.0,0,87391.0,32264.0,10858.0,49.0,11040500.0,266.78,(10+) HR High Rise,office,shops,shops,98101,112.0,> 100,13051.3,0.7152307409647448
412,2015,1.0,0,41758.0,4600.0,0.0,35.0,2876857.0,20.06,(5-9) MR Mid Rise,office,shops,none,98101,102.0,> 100,7582.5,0.7457902540180957
413,2015,1.0,0,124508.0,0.0,0.0,89.0,6578370.0,212.06,(10+) HR High Rise,office,none,none,98101,93.0,80 à 100,9810.714285714286,0.7858841438018526
415,2015,1.0,134662,643083.0,126891.0,13422.0,67.0,59124384.0,1241.23,(10+) HR High Rise,office,parking,shops,98101,37.0,20 à 40,20677.933333333334,0.6744340946306913
416,2015,1.0,0,56747.0,0.0,0.0,57.0,3999310.0,72.9,(1-4) LR Low Rise,office,none,none,98101,116.0,> 100,15885.0,0.7820070876454994
417,2015,1.0,0,90787.0,24315.0,6644.0,72.0,7524880.0,52.46,(10+) HR High Rise,office,shops,office,98101,95.0,80 à 100,13089.3,0.7594285338970067
418,2015,1.0,0,39960.0,26640.0,13320.0,,2921368.0,20.37,(5-9) MR Mid Rise,office,shops,other,98101,112.0,> 100,15984.0,0.9355599170908513
419,2015,1.0,0,44078.0,19182.0,14380.0,,13883385.0,96.79,(1-4) LR Low Rise,shops,shops,residential,98101,114.0,> 100,34350.0,0.9664570764189563
420,2015,1.0,86429,64821.0,40629.0,13039.0,,8204897.0,168.09,(5-9) MR Mid Rise,parking,shops,shops,98101,26.0,20 à 40,10237.166666666666,0.4708767845677109
421,2015,1.0,166960,166960.0,69947.0,27400.0,,7782092.0,150.52,(1-4) LR Low Rise,parking,other,shops,98101,26.0,20 à 40,25093.75,0.4479949933509797
422,2015,1.0,389860,1314475.0,389860.0,30744.0,97.0,48342560.0,496.99,(10+) HR High Rise,office,parking,other,98101,33.0,20 à 40,21709.25,0.6764590036580935
423,2015,1.0,0,748011.0,36606.0,9975.0,97.0,25475474.0,209.67,(10+) HR High Rise,office,parking,other,98101,42.0,40 à 60,22072.0,0.7176570603780487
424,2015,1.0,93204,342952.0,106466.0,0.0,74.0,19594950.0,136.6,(10+) HR High Rise,office,parking,none,98101,51.0,40 à 60,17290.47619047619,0.78234707992959
425,2015,1.0,15140,104788.0,11844.0,528.0,74.0,5543575.0,38.65,(10+) HR High Rise,office,parking,shops,98101,36.0,20 à 40,8393.083333333334,0.8203510895490004
426,2015,1.0,17500,70090.0,1672.0,0.0,82.0,3925806.0,27.37,(1-4) LR Low Rise,office,other,none,98121,23.0,20 à 40,17500.0,1.1564940372541255
427,2015,1.0,184776,182255.0,10543.0,0.0,77.0,11924933.0,83.13,(10+) HR High Rise,office,hospital,none,98121,24.0,20 à 40,17239.0,1.1285780185405703
428,2015,1.0,38000,146689.0,0.0,0.0,,14735023.0,102.72,(10+) HR High Rise,other,none,none,98121,37.0,20 à 40,12958.333333333334,0.8502124150891138
429,2015,1.0,0,93879.0,7500.0,0.0,97.0,4685346.0,233.43,(10+) HR High Rise,office,shops,none,98101,99.0,80 à 100,9349.636363636364,0.8145987094946993
430,2015,1.0,0,38880.0,12960.0,0.0,77.0,2721954.0,52.67,(1-4) LR Low Rise,office,shops,none,98121,97.0,80 à 100,13200.0,0.593827179140427
432,2015,1.0,0,155000.0,145594.0,103200.0,,23914744.0,404.51,(10+) HR High Rise,parking,office,shops,98101,109.0,> 100,25849.7,0.593282684069756
433,2015,1.0,0,889981.0,345702.0,0.0,97.0,16644664.0,123.96,(5-9) MR Mid Rise,shops,other,none,98101,93.0,80 à 100,107712.75,0.6096905018850319
434,2015,1.0,97400,206950.0,0.0,0.0,,19645206.0,248.15,(5-9) MR Mid Rise,other,none,none,98101,23.0,20 à 40,21910.0,0.7565038615930688
435,2015,1.0,0,1072000.0,686750.0,0.0,,77164568.0,1793.9,(5-9) MR Mid Rise,campus,parking,none,98101,32.0,20 à 40,233333.33333333334,0.5227066913907876
436,2015,1.0,0,46710.0,0.0,0.0,,4255322.0,132.66,(5-9) MR Mid Rise,hospital,none,none,98101,34.0,20 à 40,5190.0,0.7462922788493176
437,2015,1.0,104000,162000.0,104000.0,0.0,65.0,14465798.0,229.84,(1-4) LR Low Rise,office,parking,none,98101,77.0,60 à 80,54000.0,0.7462922788493176
438,2015,1.0,407795,270384.0,270383.0,0.0,68.0,18841144.0,131.35,(10+) HR High Rise,office,parking,none,98104,30.0,20 à 40,20168.785714285714,1.0500747691857497
440,2015,1.0,104922,104922.0,54385.0,37721.0,100.0,84980760.0,599.2,(5-9) MR Mid Rise,parking,datacenter,office,98109,21.0,20 à 40,18152.0,1.139641053572179
441,2015,1.0,29409,20000.0,0.0,0.0,27.0,10018321.0,250.25,(5-9) MR Mid Rise,hotel-like,none,none,98109,43.0,40 à 60,15921.6,1.0184672260851613
443,2015,1.0,38452,231163.0,44745.0,0.0,67.0,19344782.0,134.86,(5-9) MR Mid Rise,office,parking,none,98119,41.0,40 à 60,47456.4,2.1374312222125273
444,2015,1.0,0,123061.0,0.0,0.0,61.0,1912690.0,13.33,(1-4) LR Low Rise,unheated,none,none,98108,21.0,20 à 40,123061.0,6.178023399017852
446,2015,1.0,0,40272.0,18818.0,0.0,36.0,3037572.0,132.56,(1-4) LR Low Rise,distribution center,office,none,98108,59.0,40 à 60,59090.0,7.516539390927497
447,2015,1.0,0,106001.0,0.0,0.0,74.0,1358022.0,9.47,(1-4) LR Low Rise,unheated,none,none,98108,59.0,40 à 60,106000.0,7.721126948628335
449,2015,1.0,42282,125779.0,32821.0,20000.0,25.0,16628372.0,189.88,(1-4) LR Low Rise,office,parking,hospital,98102,60.0,40 à 60,33360.666666666664,2.0278138870686284
451,2015,1.0,0,118733.0,0.0,0.0,98.0,624180.0,4.49,(1-4) LR Low Rise,distribution center,none,none,98108,62.0,60 à 80,119661.0,8.74136113016242
452,2015,1.0,44728,82098.0,0.0,0.0,74.0,4842910.0,33.76,(5-9) MR Mid Rise,office,none,none,98109,21.0,20 à 40,13496.0,1.5909569388801785
456,2015,1.0,115228,105563.0,0.0,0.0,76.0,6388260.0,44.54,(5-9) MR Mid Rise,office,parking,none,98109,26.0,20 à 40,19611.0,1.576402920863454
457,2015,1.0,47656,63199.0,0.0,0.0,1.0,15324777.0,421.92,(1-4) LR Low Rise,office,none,none,98103,21.0,20 à 40,18680.333333333332,3.557637258118375
458,2015,1.0,0,71751.0,0.0,0.0,68.0,4428557.0,30.87,(5-9) MR Mid Rise,office,parking,none,98125,48.0,40 à 60,14976.0,9.441891660405387
459,2015,1.0,0,85339.0,0.0,0.0,52.0,6057734.0,42.23,(5-9) MR Mid Rise,office,parking,none,98115,43.0,40 à 60,14795.666666666666,9.363138669348935
460,2015,1.0,0,91281.0,30177.0,5931.0,91.0,6022054.0,41.98,(5-9) MR Mid Rise,office,school,shops,98115,39.0,20 à 40,24450.0,9.263760645311354
461,2015,1.0,0,53730.0,0.0,0.0,18.0,4843538.0,33.77,(1-4) LR Low Rise,office,parking,none,98115,43.0,40 à 60,13432.5,9.429196490367785
462,2015,1.0,0,55593.0,0.0,0.0,57.0,4099807.0,88.5,(1-4) LR Low Rise,office,none,none,98106,62.0,60 à 80,18531.0,5.888946006693571
463,2015,1.0,60960,72066.0,59137.0,0.0,55.0,4664399.0,32.52,(1-4) LR Low Rise,office,parking,none,98109,40.0,20 à 40,18274.0,0.7678123915733045
464,2015,1.0,0,158415.0,0.0,0.0,23.0,23364636.0,474.59,(1-4) LR Low Rise,shops,none,none,98134,17.0,0 à 20,158415.0,5.634504961783609
465,2015,1.0,0,155985.0,88350.0,15630.0,,49102164.0,351.03,(5-9) MR Mid Rise,office,datacenter,other,98109,93.0,80 à 100,35977.375,0.37854990281261297
466,2015,1.0,0,158738.0,0.0,0.0,,66740380.0,1359.77,(5-9) MR Mid Rise,hospital,none,none,98101,47.0,40 à 60,19842.25,0.834204019927161
467,2015,1.0,0,102653.0,74102.0,0.0,61.0,18622292.0,324.63,(1-4) LR Low Rise,shops,shops,parking,98107,23.0,20 à 40,164437.0,5.550717332478278
468,2015,1.0,66234,118016.0,66234.0,1595.0,95.0,5820965.0,41.16,(5-9) MR Mid Rise,office,parking,other,98109,13.0,0 à 20,23649.6,0.9392708066170361
469,2015,1.0,0,54880.0,320.0,0.0,,11566123.0,254.16,(1-4) LR Low Rise,hospital,datacenter,none,98109,94.0,80 à 100,18400.0,0.8711873569152168
470,2015,1.0,111793,176171.0,0.0,0.0,,40183424.0,967.81,(1-4) LR Low Rise,hospital,none,none,98109,19.0,0 à 20,32341.5,0.7818657829935683
471,2015,1.0,52582,79384.0,52582.0,3027.0,74.0,5266498.0,36.71,(5-9) MR Mid Rise,office,parking,office,98109,18.0,0 à 20,14450.0,0.7971120476768309
473,2015,1.0,98700,168132.0,96918.0,16862.0,96.0,7905095.0,62.01,(5-9) MR Mid Rise,office,parking,office,98109,13.0,0 à 20,34474.2,0.8807925791170671
